#model1
read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
e36a5e6a-40f8-4f4d-94a2-6ea3138f10d9,34682,34491,9,34489,0,34682,pass,1623,506,648,1108,0,0,0,5,8,22,11,14,1,1,0,4,50,7,12,10,1,3,0,1,735,287,45,513,1,2,0,0,12,3,0,2,8,10,1,5,9,17,8,5,2,0,0,2,776,362,489,539,0,1,1,3,19,3,16,5,5,1,0,2,4,1,2,4,1,1,0,14,971,465,708,1010,10,3,10,37,10,2,6,14,3,19,2,13,34,6,31,10,11,1,6,36,664,388,555,665,4,1,0,3,1,2,5,6,0,4,6,3,27,14,3,6,3,2,2,9,495,282,43,422,0,1,0,1,5,0,0,4,3,5,0,6,3,1,5,3,1,0,0,0,45,35,34,64,0,0,0,1,1,0,0,0,0,1,6,3,6,1,3,3,0,1,1,4,421,434,524,632,4,7,3,37,55,9,5,11,5,3,0,3,17,3,6,3,19,6,6,54,717,266,476,493,1,0,0,0,8,4,10,5,1,0,0,2,29,1,15,5,1,2,0,6,417,229,52,390,2,0,0,0,3,3,1,5,4,8,0,3,1,4,8,3,1,0,0,0,463,269,322,381,1,1,0,5,4,2,2,1,1,0,0,0,5,0,2,1,0,0,1,2,463,267,469,553,6,2,1,15,23,8,22,19,1,15,1,5,6,0,6,4,8,0,4,37,841,393,490,893,3,0,0,4,2,12,10,11,1,1,4,2,49,7,12,10,4,3,1,0,656,412,45,709,0,0,1,2,3,2,2,3,4,29,0,10,8,18,14,14,3,1,1,2,689,402,556,743,1,3,2,8,7,7,9,9,4,3,1,5,3,5,2,2,5,3,3,6,829,682,753,1476,7,9,8,40,74,11,27,10,17,48,7,4,24,4,9,11,6,3,5,11,899,110,82,11,84,12,748,124,8.14463457076566,7.0,4.043002990887702,8.196148530913899,7.0,4.057213943820305,6.708542713567839,6.0,3.3166971200071904
e821cb86-ba06-4830-8e7b-89e48e00ea80,15661,15454,76,15454,245,15661,pass,704,251,325,507,1,1,0,1,6,7,1,5,0,0,0,2,2,0,2,3,0,0,1,1,349,142,27,280,0,0,0,0,4,0,0,1,1,5,0,4,2,4,4,3,0,0,0,0,349,168,196,271,0,0,0,3,8,3,7,1,2,0,0,0,2,0,2,0,0,0,1,5,446,236,312,443,4,1,3,20,5,0,2,0,2,6,0,2,10,1,13,1,0,0,0,10,303,223,240,305,0,0,0,1,0,0,2,2,1,0,0,0,12,1,7,2,3,0,0,0,212,84,20,191,0,0,0,0,3,0,0,3,1,1,0,1,0,0,1,1,0,0,0,0,19,11,21,24,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,222,214,261,306,2,3,1,9,20,1,1,4,5,0,0,0,2,0,2,0,8,0,1,7,327,109,196,238,0,0,0,0,2,0,4,1,0,0,0,2,6,2,5,3,0,0,0,1,183,99,12,176,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,1,1,1,0,0,193,109,103,140,1,0,0,1,2,0,1,1,0,0,1,1,2,0,1,0,1,0,0,1,209,141,190,198,0,1,1,11,15,2,5,6,0,3,0,4,0,2,0,2,0,0,0,13,436,213,227,396,3,2,1,1,0,3,6,5,1,0,0,0,14,3,3,3,0,0,0,1,341,177,17,358,0,0,1,0,0,0,0,0,2,9,0,2,2,6,2,4,0,1,0,0,315,171,213,303,0,0,1,0,3,1,5,4,0,0,0,0,1,1,1,0,1,1,0,0,421,308,254,588,2,2,2,8,25,0,7,2,4,27,2,1,6,0,9,0,1,0,2,1,353,30,11,3,37,4,239,26,8.840291325269867,8.0,4.565100806080304,8.867687188019966,8.0,4.56987868074464,7.674220963172805,6.0,4.194133029823346
b4c696bb-962f-45a1-8555-28ce60b808a4,8953,8801,10,8799,48,8953,pass,351,125,185,244,3,2,0,1,8,8,4,6,3,3,2,3,12,5,11,8,2,2,0,0,184,92,11,140,1,0,0,1,7,2,0,3,9,13,1,5,7,12,7,10,1,3,2,0,179,97,156,120,0,0,0,5,14,6,18,6,2,0,1,3,3,2,2,3,1,0,0,6,189,114,213,150,6,1,14,7,9,0,3,3,9,7,5,7,17,5,19,12,9,4,4,7,162,103,169,152,0,3,0,1,2,0,6,1,3,3,7,4,23,10,5,3,2,6,0,5,126,80,25,136,0,0,0,1,4,0,1,0,5,4,1,8,1,2,3,4,0,0,0,1,11,11,13,11,0,0,0,1,0,2,2,2,1,0,4,8,2,1,0,1,1,0,1,1,113,114,170,115,3,1,5,23,32,11,3,9,3,3,0,4,5,3,0,1,20,10,0,24,172,84,131,122,2,1,1,0,5,4,6,4,0,1,2,2,17,3,10,4,0,5,0,5,123,83,9,96,0,0,0,0,4,1,0,4,9,12,1,5,6,10,12,4,0,1,0,0,142,91,122,100,2,0,0,5,2,4,5,5,0,1,4,1,6,0,1,0,0,1,0,1,101,85,121,117,3,1,2,4,10,17,16,21,3,12,6,10,4,5,1,0,3,14,1,12,198,99,87,140,1,2,1,5,3,6,9,13,2,1,2,0,17,10,5,4,0,1,3,1,179,87,10,151,0,0,1,0,1,3,0,0,1,13,1,3,12,9,12,13,2,2,0,2,179,92,141,148,2,7,3,2,10,8,15,10,2,2,4,4,5,0,1,1,2,1,2,3,160,128,119,210,5,3,5,7,14,6,29,10,8,27,10,8,9,1,15,3,2,4,6,18,205,28,5,0,47,10,130,42,7.07031516668563,6.0,3.405846292266837,7.185804816223067,6.0,3.436913058809767,6.056729699666296,5.0,2.9308126381673016
49aff6b3-1536-4a5f-bb13-928945c18ee9,8901,8756,73,8756,234,8900,pass,426,130,175,204,3,0,0,1,3,4,1,1,0,0,0,0,46,4,2,2,0,1,1,0,202,101,22,152,0,1,0,0,5,0,0,2,8,2,2,3,2,1,1,2,1,1,0,0,188,133,168,130,0,1,0,0,3,2,6,0,0,0,1,0,2,0,3,0,0,0,0,5,162,106,112,183,3,1,3,13,3,0,5,2,0,5,2,1,7,0,5,2,3,1,4,16,175,164,172,122,3,0,0,1,0,2,0,3,2,3,1,1,19,9,0,1,1,1,0,0,158,94,26,143,0,0,0,0,3,0,0,1,3,1,0,3,2,0,1,0,0,0,0,0,23,37,18,15,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,105,146,192,143,2,0,0,8,8,2,1,1,1,0,0,1,3,0,2,0,7,1,0,4,150,70,180,106,0,0,0,0,0,2,6,1,0,1,0,0,5,2,1,0,0,1,0,0,135,118,26,129,0,0,0,0,2,0,0,0,3,4,1,2,0,1,0,0,1,1,0,0,132,132,111,105,1,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,73,83,127,94,1,0,0,2,6,3,3,13,1,3,0,3,2,1,2,5,1,2,3,10,160,104,94,146,0,0,0,0,0,3,2,1,0,1,0,1,10,3,4,3,0,0,1,0,155,98,19,161,0,0,0,1,0,0,0,0,3,12,0,1,2,1,5,1,0,1,0,0,165,107,170,130,0,0,1,0,2,2,5,1,0,0,0,1,1,0,0,1,0,0,1,1,175,114,151,285,4,1,3,6,15,1,5,4,0,8,3,5,4,0,13,1,2,0,1,6,316,53,27,6,23,6,170,22,8.183922607393757,7.0,4.2108331083697585,8.230021598272138,7.0,4.214976221708672,7.083094555873926,6.0,3.95410281930963
6e80ee9f-6459-4d57-ac09-c4aed1741617,595,465,14,461,140,595,pass,5,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,11,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,5,9,3,4,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,0,0,0,0,10,27,5,19,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,2,6,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,16,10,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,2,7,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,10,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,0,1,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,2,11,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,4,7,13,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,13,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,20,2,5,0,5,1,6.666666666666667,6.0,3.1085266776868954,6.739659367396594,6.0,3.0848280925936655,5.833333333333333,5.0,3.253203549323856
6d9aa434-e0fb-4af9-9fa3-1c0df0ac8c02,5506,5334,64,5332,192,5506,pass,240,93,77,172,2,0,0,1,3,5,0,2,2,0,0,2,4,1,4,1,0,0,0,0,115,46,8,101,0,0,0,0,4,0,0,0,2,2,0,1,2,0,0,1,0,0,0,1,90,43,47,101,0,0,0,3,0,0,4,4,0,0,0,1,1,1,0,0,0,0,0,3,179,57,101,192,6,1,1,8,5,0,1,3,2,3,0,3,10,1,3,5,2,1,1,12,84,51,64,114,1,0,1,0,1,0,1,0,0,1,0,1,7,0,2,4,0,0,0,0,59,37,6,51,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,6,2,5,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,67,50,75,105,6,0,1,5,1,1,0,0,2,1,0,2,1,1,0,0,5,0,0,17,94,46,48,74,0,0,0,0,1,2,2,2,0,0,0,1,3,0,3,1,0,1,0,0,50,29,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,59,28,24,41,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,87,39,78,77,2,0,1,5,3,0,2,1,0,0,1,0,0,0,1,1,0,0,4,2,148,74,92,165,0,1,0,1,2,3,0,3,2,1,0,1,15,1,2,6,0,0,0,0,99,43,6,97,0,0,0,0,0,0,0,0,2,0,0,1,5,1,4,2,0,0,0,0,112,61,71,126,0,1,0,2,2,1,1,0,1,0,0,0,0,2,0,0,1,0,0,1,164,98,132,281,2,0,0,4,21,1,12,4,4,9,2,0,5,0,1,0,3,0,4,4,113,14,10,2,0,0,149,24,8.093014426727411,7.0,3.886497636960576,8.157988517125322,7.0,3.883828901728321,6.580645161290323,5.0,3.6334586420630384
a74797ea-eac0-4b5a-8365-46e7220c3997,788,661,1,643,122,788,pass,23,9,16,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23,3,15,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,26,13,14,14,0,0,0,1,0,0,1,0,0,3,0,0,2,1,1,0,0,0,0,0,12,3,11,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,10,1,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,10,9,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,18,6,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,6,12,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,8,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,5,12,17,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,6,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,13,4,10,9,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15,8,10,15,0,0,0,0,1,0,6,0,1,1,0,0,1,1,2,1,1,0,2,0,10,2,0,0,0,0,5,0,7.965732087227415,7.0,4.129757919843407,8.040916530278233,7.0,4.1659474290461445,6.483870967741935,6.0,2.9715963749487817
cce6665b-ea2e-4340-b280-33d792f703c4,1051,942,0,942,112,1051,pass,40,8,24,17,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,4,0,10,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,11,21,18,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,15,25,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,6,23,15,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,19,16,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,16,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,24,7,22,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,10,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,16,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,17,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9,26,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,14,17,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,7,24,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,17,30,1,1,0,1,1,4,2,0,0,4,1,0,0,2,0,0,0,2,0,0,31,7,5,0,0,0,10,0,7.971337579617835,7.0,3.8088936759458067,8.050167224080267,7.0,3.839120125603555,6.4,6.0,2.7030846576951055
7245394a-3ce4-44b5-b563-7fba92a8cf0f,1102,910,0,899,194,1102,pass,62,14,15,42,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,16,7,0,16,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,19,2,7,15,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,42,7,21,41,0,1,1,2,1,0,1,0,1,1,0,0,2,0,1,1,1,1,0,3,13,5,8,18,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,8,3,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,18,8,6,11,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,10,7,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37,14,17,38,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,5,0,17,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,20,11,4,15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37,16,12,58,0,0,0,1,3,1,1,1,3,0,0,2,0,0,0,0,0,0,0,3,34,1,0,0,0,0,38,3,8.734149054505005,8.0,4.438864361879794,8.749414519906324,8.0,4.402784767477886,8.444444444444445,6.0,5.066471731142801
8c75e953-7558-4c17-96b5-7b9d75a270f0,1584,1450,122,1449,281,1584,pass,59,14,18,29,1,0,0,0,0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,24,16,1,20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,22,26,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,23,17,27,23,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,2,19,23,28,24,0,0,0,0,1,0,0,1,0,0,0,0,4,2,0,0,0,1,0,1,28,10,4,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,30,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,8,27,23,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,25,19,1,21,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,23,21,16,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,26,17,2,2,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,13,17,13,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,3,0,0,1,0,23,19,3,21,0,0,0,0,0,1,0,1,0,3,0,2,0,2,2,0,0,1,0,0,20,18,33,30,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,18,24,23,42,0,0,1,2,6,0,1,4,0,4,0,1,2,2,0,1,0,0,0,0,37,9,0,0,5,2,20,4,8.401657874905803,7.0,4.311785810387739,8.46376811594203,7.0,4.32467265012866,7.4941176470588236,6.0,4.010643279521495
2e00c56a-d0a9-42b5-9ebe-e467854d803f,,,,,,,failedmapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818c0518-000d-4990-88c4-7f62425fed21,1389,1214,0,1214,115,1386,pass,10,4,15,15,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,8,3,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,10,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16,16,23,40,0,0,1,2,0,0,0,8,0,0,0,4,0,0,0,11,0,0,0,31,10,7,16,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,11,2,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13,3,13,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,8,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,12,25,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,20,16,18,48,0,0,0,1,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,3,10,10,23,31,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,22,18,2,33,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,0,0,33,15,26,46,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,27,34,67,113,0,0,0,0,2,0,1,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,5,1,0,0,83,10,8.22322899505766,7.0,4.083004609492404,8.267292912040991,7.0,4.108201095525073,7.023255813953488,7.0,3.0915366247225804
2fdeb9a8-8a13-4202-85b2-850ece9ade7e,1948,1767,0,1767,133,1945,pass,37,23,23,45,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,39,13,4,25,0,0,0,0,0,1,0,0,3,1,1,0,1,0,0,0,0,0,0,0,21,18,20,30,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,60,16,40,45,1,1,1,1,0,0,0,12,0,2,0,8,2,1,2,12,0,1,0,22,21,25,28,40,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,32,27,2,32,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15,34,24,37,0,1,0,6,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,30,14,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,1,15,0,1,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,17,16,26,31,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,17,41,32,0,0,0,1,0,0,3,0,0,2,0,2,0,0,1,0,0,4,0,2,43,20,22,59,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,28,27,2,43,0,0,0,0,0,0,0,0,0,3,0,1,0,1,3,3,2,0,0,0,34,22,37,41,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,52,34,34,69,1,0,2,0,1,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,5,1,5,0,5,1,34,3,9.169779286926994,8.0,4.874257374627995,9.268842729970327,8.0,4.882793275787866,7.134146341463414,6.0,4.207317073170732
