#model3
read_id,len_reference,len_basecalls,que_start,que_end,ref_start,ref_end,comment,AA>AA,AA>AC,AA>AG,AA>AT,AA>CA,AA>CC,AA>CG,AA>CT,AA>GA,AA>GC,AA>GG,AA>GT,AA>TA,AA>TC,AA>TG,AA>TT,AA>-A,AA>-C,AA>-G,AA>-T,AC>AA,AC>AC,AC>AG,AC>AT,AC>CA,AC>CC,AC>CG,AC>CT,AC>GA,AC>GC,AC>GG,AC>GT,AC>TA,AC>TC,AC>TG,AC>TT,AC>-A,AC>-C,AC>-G,AC>-T,AG>AA,AG>AC,AG>AG,AG>AT,AG>CA,AG>CC,AG>CG,AG>CT,AG>GA,AG>GC,AG>GG,AG>GT,AG>TA,AG>TC,AG>TG,AG>TT,AG>-A,AG>-C,AG>-G,AG>-T,AT>AA,AT>AC,AT>AG,AT>AT,AT>CA,AT>CC,AT>CG,AT>CT,AT>GA,AT>GC,AT>GG,AT>GT,AT>TA,AT>TC,AT>TG,AT>TT,AT>-A,AT>-C,AT>-G,AT>-T,A->AA,A->AC,A->AG,A->AT,A->CA,A->CC,A->CG,A->CT,A->GA,A->GC,A->GG,A->GT,A->TA,A->TC,A->TG,A->TT,CA>AA,CA>AC,CA>AG,CA>AT,CA>CA,CA>CC,CA>CG,CA>CT,CA>GA,CA>GC,CA>GG,CA>GT,CA>TA,CA>TC,CA>TG,CA>TT,CA>-A,CA>-C,CA>-G,CA>-T,CC>AA,CC>AC,CC>AG,CC>AT,CC>CA,CC>CC,CC>CG,CC>CT,CC>GA,CC>GC,CC>GG,CC>GT,CC>TA,CC>TC,CC>TG,CC>TT,CC>-A,CC>-C,CC>-G,CC>-T,CG>AA,CG>AC,CG>AG,CG>AT,CG>CA,CG>CC,CG>CG,CG>CT,CG>GA,CG>GC,CG>GG,CG>GT,CG>TA,CG>TC,CG>TG,CG>TT,CG>-A,CG>-C,CG>-G,CG>-T,CT>AA,CT>AC,CT>AG,CT>AT,CT>CA,CT>CC,CT>CG,CT>CT,CT>GA,CT>GC,CT>GG,CT>GT,CT>TA,CT>TC,CT>TG,CT>TT,CT>-A,CT>-C,CT>-G,CT>-T,C->AA,C->AC,C->AG,C->AT,C->CA,C->CC,C->CG,C->CT,C->GA,C->GC,C->GG,C->GT,C->TA,C->TC,C->TG,C->TT,GA>AA,GA>AC,GA>AG,GA>AT,GA>CA,GA>CC,GA>CG,GA>CT,GA>GA,GA>GC,GA>GG,GA>GT,GA>TA,GA>TC,GA>TG,GA>TT,GA>-A,GA>-C,GA>-G,GA>-T,GC>AA,GC>AC,GC>AG,GC>AT,GC>CA,GC>CC,GC>CG,GC>CT,GC>GA,GC>GC,GC>GG,GC>GT,GC>TA,GC>TC,GC>TG,GC>TT,GC>-A,GC>-C,GC>-G,GC>-T,GG>AA,GG>AC,GG>AG,GG>AT,GG>CA,GG>CC,GG>CG,GG>CT,GG>GA,GG>GC,GG>GG,GG>GT,GG>TA,GG>TC,GG>TG,GG>TT,GG>-A,GG>-C,GG>-G,GG>-T,GT>AA,GT>AC,GT>AG,GT>AT,GT>CA,GT>CC,GT>CG,GT>CT,GT>GA,GT>GC,GT>GG,GT>GT,GT>TA,GT>TC,GT>TG,GT>TT,GT>-A,GT>-C,GT>-G,GT>-T,G->AA,G->AC,G->AG,G->AT,G->CA,G->CC,G->CG,G->CT,G->GA,G->GC,G->GG,G->GT,G->TA,G->TC,G->TG,G->TT,TA>AA,TA>AC,TA>AG,TA>AT,TA>CA,TA>CC,TA>CG,TA>CT,TA>GA,TA>GC,TA>GG,TA>GT,TA>TA,TA>TC,TA>TG,TA>TT,TA>-A,TA>-C,TA>-G,TA>-T,TC>AA,TC>AC,TC>AG,TC>AT,TC>CA,TC>CC,TC>CG,TC>CT,TC>GA,TC>GC,TC>GG,TC>GT,TC>TA,TC>TC,TC>TG,TC>TT,TC>-A,TC>-C,TC>-G,TC>-T,TG>AA,TG>AC,TG>AG,TG>AT,TG>CA,TG>CC,TG>CG,TG>CT,TG>GA,TG>GC,TG>GG,TG>GT,TG>TA,TG>TC,TG>TG,TG>TT,TG>-A,TG>-C,TG>-G,TG>-T,TT>AA,TT>AC,TT>AG,TT>AT,TT>CA,TT>CC,TT>CG,TT>CT,TT>GA,TT>GC,TT>GG,TT>GT,TT>TA,TT>TC,TT>TG,TT>TT,TT>-A,TT>-C,TT>-G,TT>-T,T->AA,T->AC,T->AG,T->AT,T->CA,T->CC,T->CG,T->CT,T->GA,T->GC,T->GG,T->GT,T->TA,T->TC,T->TG,T->TT,homo_A_counts,homo_A_errors,homo_C_counts,homo_C_errors,homo_G_counts,homo_G_errors,homo_T_counts,homo_T_errors,phred_mean,phred_median,phred_std,phred_mean_correct,phred_median_correct,phred_std_correct,phred_mean_error,phred_median_error,phred_std_error
76b23392-87ba-47f6-af49-31197338b17c,484,310,7,301,67,484,pass,5,3,6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,2,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,7,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,22,0,0,0,0,39,0,0,0,29,0,0,1,11,0,0,0,48,0,0,0,0,0,0,0,0,0,27,17,8.92517006802721,8.0,4.597527338052281,8.992857142857142,8.0,4.635263020078377,7.571428571428571,7.0,3.499271061118826
1d2e1789-181d-491a-bb0b-b4aaa4c58445,10046,9920,0,9919,36,10046,pass,184,99,135,167,0,0,0,1,0,2,5,2,1,1,0,2,12,5,1,3,0,0,1,1,167,84,32,181,0,0,0,0,1,1,0,0,5,3,1,3,1,3,3,4,0,1,1,0,162,145,185,140,0,0,0,1,2,0,11,1,0,0,0,1,5,1,0,2,1,1,0,6,134,130,152,191,4,0,2,10,1,2,0,3,0,3,2,6,4,1,17,5,2,2,1,9,130,142,223,162,0,2,1,1,0,3,2,0,1,2,1,1,12,6,3,7,2,0,0,1,183,169,30,241,0,0,0,0,1,1,1,0,5,2,1,2,0,0,2,1,0,1,0,0,29,25,34,30,0,0,0,0,0,1,2,0,0,0,1,3,1,3,3,0,1,0,0,0,124,218,244,215,2,1,6,17,6,7,4,5,2,5,0,1,7,1,7,2,10,6,3,10,130,94,168,128,1,3,0,0,1,1,7,1,0,0,0,0,10,0,4,1,0,1,0,0,135,138,32,162,0,1,0,0,0,0,0,0,0,8,0,4,0,4,2,0,1,1,1,0,171,144,189,125,0,1,0,2,2,2,3,2,0,0,2,0,2,0,0,0,0,0,0,0,79,108,160,144,2,2,0,9,39,1,6,2,18,11,4,5,13,0,4,0,30,0,3,3,126,112,102,152,2,1,1,1,1,4,6,1,1,0,1,2,8,4,0,8,1,1,0,1,194,215,26,241,0,0,0,0,1,2,1,0,4,13,0,2,0,3,6,7,1,0,0,3,176,147,200,186,2,0,1,1,2,3,9,5,0,1,0,1,2,5,1,5,0,2,0,1,169,227,179,404,7,3,2,31,14,0,6,2,9,28,3,9,6,2,8,3,4,0,2,2,80,5,72,12,39,9,215,44,8.292368182276439,7.0,4.230648908578905,8.380236986881084,7.0,4.239340622724651,6.5139186295503215,5.0,3.6179008692910544
dcbc0ed5-ba44-44dd-83a8-94c76578c33d,13208,12862,77,12799,66,13208,pass,446,154,212,249,18,5,1,4,19,31,20,20,6,3,3,5,31,9,16,15,4,6,1,1,226,141,21,186,3,8,0,4,19,4,2,5,20,12,1,7,24,13,21,13,3,10,1,2,233,168,238,164,2,3,1,5,25,17,38,5,3,1,5,4,8,7,6,7,7,1,5,20,178,140,191,191,10,3,13,22,37,23,14,30,28,26,10,38,29,29,50,37,17,21,11,41,187,148,276,162,11,8,3,6,7,9,31,17,5,8,11,10,37,40,20,22,10,11,3,6,216,181,44,211,5,5,0,2,20,3,1,5,12,5,2,11,5,3,9,4,0,3,0,0,11,40,30,12,0,1,1,1,4,2,4,1,3,5,11,16,8,4,10,14,0,1,2,6,125,223,211,158,14,4,20,41,66,38,3,23,21,24,5,13,33,20,5,9,31,25,5,38,181,102,216,124,5,2,1,0,16,11,25,8,3,2,3,3,35,7,30,8,6,4,2,6,168,157,37,163,2,5,1,1,5,5,0,0,17,20,1,14,7,15,18,10,0,2,0,2,225,159,184,148,0,1,2,6,14,12,19,5,0,3,2,4,7,2,10,3,0,0,3,4,84,123,174,142,5,3,6,18,51,17,27,21,48,29,13,15,27,10,8,2,8,8,5,23,186,93,78,124,15,9,4,15,5,12,16,19,7,6,4,3,47,12,16,8,4,6,0,9,241,146,15,227,5,1,0,3,8,4,0,4,27,29,0,12,22,18,21,25,11,7,7,10,175,124,206,155,3,3,4,5,18,13,24,20,4,4,8,8,18,8,5,11,8,17,10,7,179,181,170,378,18,11,9,33,45,23,26,14,22,57,16,14,13,17,16,11,6,7,8,7,390,107,100,32,114,39,223,56,5.8991510768747055,5.0,2.6144244950486724,6.046072796934866,5.0,2.6554512533061647,5.226993865030675,5.0,2.301203546886771
e5f9d986-81c2-4bc2-8ff1-7e40756ee92f,10493,10421,0,10421,103,10493,pass,649,235,237,374,2,1,0,2,3,4,2,6,1,1,1,0,20,0,5,6,0,0,0,0,324,134,22,194,2,0,0,0,3,0,1,1,1,6,0,4,3,3,1,2,2,0,0,0,268,108,132,136,0,0,1,3,12,5,7,0,2,0,0,0,5,0,1,0,1,0,0,3,315,170,243,262,2,0,5,8,6,2,2,2,2,4,1,6,8,4,9,4,5,0,1,8,294,162,153,209,0,1,0,0,0,1,3,0,1,0,1,0,22,6,6,2,1,0,0,0,163,66,4,123,0,0,0,0,1,0,0,0,3,2,2,1,1,0,2,2,0,0,0,0,11,9,8,11,0,0,0,1,0,2,0,0,2,0,3,3,1,0,1,0,0,0,1,0,160,123,150,132,3,2,7,9,15,5,2,3,3,2,1,0,4,2,3,0,5,1,1,7,258,121,137,138,1,1,0,0,4,1,3,1,0,1,0,1,7,2,7,6,0,0,0,1,133,57,5,88,1,0,0,0,2,0,1,3,9,5,0,4,4,1,1,0,0,0,0,0,168,68,82,73,0,0,0,1,3,1,1,0,0,0,0,2,0,0,2,0,0,0,0,2,124,52,104,112,1,0,0,4,8,3,6,5,3,3,1,2,2,1,0,1,1,1,2,9,268,148,114,267,1,1,0,2,1,5,8,1,1,0,0,0,16,1,6,2,0,0,1,1,213,88,10,172,0,0,0,0,0,0,0,0,5,8,1,5,4,4,5,5,1,0,0,1,208,97,155,161,0,2,0,4,4,9,8,3,1,0,0,0,2,1,0,2,2,0,0,2,220,153,152,245,1,3,2,0,12,6,13,0,3,15,4,0,3,1,8,3,0,3,4,0,311,26,5,0,16,4,79,6,7.942615871797332,7.0,3.9280507870248056,7.991878885101263,7.0,3.9332502346317506,6.843400447427293,6.0,3.640757975792895
480c1235-d92f-47b0-b72c-5e820f4dfa47,16432,16331,106,16322,236,16432,pass,563,197,348,365,6,1,0,3,14,18,9,19,5,4,3,6,37,9,17,14,2,5,0,0,258,155,14,256,2,4,0,0,8,5,1,7,15,22,3,15,12,15,11,6,0,0,2,2,332,188,308,270,1,1,4,5,26,15,31,8,2,1,2,4,8,1,2,5,1,2,1,22,308,202,283,364,5,1,13,28,15,4,5,3,9,10,2,16,39,13,35,14,10,13,12,23,241,180,306,287,3,8,2,8,8,7,13,11,8,5,8,8,34,16,17,9,5,2,0,6,264,157,13,286,2,1,0,0,11,2,0,3,16,17,1,8,1,1,1,3,0,0,0,0,9,11,12,20,0,0,1,1,3,0,0,1,2,4,4,11,2,0,1,2,0,0,0,1,202,278,280,295,7,11,13,29,34,14,4,10,10,7,2,4,21,2,2,2,40,19,9,32,302,133,255,187,1,1,1,1,10,9,18,3,2,1,1,2,32,1,18,9,3,5,0,3,221,143,9,207,4,0,0,0,4,4,0,3,11,15,1,7,4,9,14,7,0,2,0,0,271,169,172,174,3,1,2,8,9,4,6,2,2,1,1,4,4,2,3,4,0,0,0,4,168,141,235,213,6,2,7,15,22,8,26,20,4,7,0,9,8,3,6,0,10,5,3,25,298,140,194,289,12,4,0,7,6,20,9,15,6,3,6,2,50,15,12,10,4,2,0,8,322,199,20,324,3,2,0,0,1,4,1,2,23,50,1,7,8,10,22,15,8,2,2,7,289,191,246,259,3,4,2,5,8,17,20,19,1,5,1,5,13,2,1,6,5,3,2,4,343,311,279,583,19,6,9,31,31,12,39,13,22,47,14,11,20,9,15,13,6,5,7,8,195,27,31,3,30,28,266,60,7.321164282190429,6.0,3.5055929695596384,7.435458359122482,6.0,3.5339791805802907,6.328955223880597,5.0,3.075152773454459
ce717093-7d55-458a-bd1e-dca7e8004df6,753,567,1,543,64,746,pass,12,5,8,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,10,15,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,1,8,5,10,15,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,9,3,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,5,10,19,1,0,0,0,0,36,0,0,0,26,0,0,0,24,0,1,0,39,0,3,6,6,8,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,11,0,0,0,1,0,0,4,1,0,3,1,2,0,0,0,0,0,0,0,2,15,8,5,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,10,3,0,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7,8,7,9,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,16,11,22,1,0,0,0,2,0,3,0,1,1,0,0,0,1,0,0,0,1,0,0,5,5,0,0,5,0,16,6,7.522140221402214,7.0,3.5750349822413483,7.629482071713148,7.0,3.614678922921652,6.175,5.0,2.691537664607352
ad2414b6-4136-45f1-bd44-beb3704ca866,17248,17078,0,17064,157,17248,pass,812,236,328,515,3,2,0,2,6,16,2,6,1,1,0,3,21,6,10,8,0,1,0,1,320,166,31,297,1,3,0,2,5,1,3,0,14,11,0,10,5,15,4,5,2,4,0,0,355,167,213,280,0,0,0,6,17,6,13,4,1,1,0,3,3,1,3,3,1,0,0,10,502,221,339,464,20,1,6,25,4,1,3,1,3,9,0,7,11,6,14,3,4,10,0,19,283,200,255,314,1,2,1,2,0,2,7,7,4,1,1,8,21,17,8,6,2,3,0,5,222,135,26,243,0,0,0,1,3,0,1,1,6,3,0,3,1,0,1,2,1,0,0,0,14,21,25,31,0,1,0,0,0,0,0,0,2,1,2,3,4,0,3,3,0,0,1,0,239,234,268,338,6,7,4,25,25,7,2,2,6,4,0,2,3,3,2,2,6,12,2,27,301,132,215,216,0,0,0,0,7,3,5,4,1,0,0,3,30,1,8,2,4,2,0,2,192,122,19,192,0,1,0,1,1,0,0,1,6,5,1,3,3,8,4,0,1,0,0,0,184,135,128,172,0,1,0,3,8,2,2,1,3,0,3,0,7,0,1,0,0,1,0,4,239,173,175,247,5,1,1,11,20,3,12,8,2,9,0,12,5,0,1,2,5,6,1,11,445,220,234,468,4,5,1,9,3,9,7,8,4,0,1,2,31,13,13,21,4,0,0,3,340,185,15,371,2,0,1,0,2,0,0,0,16,16,0,5,6,10,9,11,2,2,0,2,321,175,248,345,1,2,1,4,7,3,4,4,3,1,0,5,7,3,0,7,3,1,3,4,444,306,344,694,9,8,4,23,34,5,20,22,23,44,3,17,11,4,15,13,6,2,1,52,433,36,31,2,26,4,434,73,8.482243319268635,7.0,4.442070083020386,8.561672776983782,7.0,4.455905603503495,7.165808444902162,6.0,3.9817173375438872
0d2d93b4-3da7-4508-8f86-a58497983b10,13962,13833,0,13827,139,13962,pass,783,274,271,431,1,1,0,0,2,5,3,8,1,0,1,3,9,0,6,0,0,1,0,0,317,131,22,285,1,3,0,0,1,1,1,3,2,2,0,3,7,9,1,3,1,1,1,0,250,136,177,231,0,0,0,3,13,3,8,1,0,0,0,3,1,0,1,2,1,0,0,5,351,233,249,363,4,1,1,14,5,0,2,1,0,5,2,4,9,0,7,3,2,0,2,12,292,168,217,269,0,1,1,3,0,1,1,2,2,2,2,2,15,2,6,5,3,0,1,0,214,110,23,179,1,0,0,1,3,4,0,2,4,0,0,1,0,0,1,0,0,1,1,0,24,21,26,19,0,0,0,2,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,229,188,218,277,3,1,1,15,13,3,1,2,0,1,0,1,0,0,2,1,6,1,1,6,237,98,132,164,1,0,0,0,4,0,5,1,0,0,0,1,10,2,8,3,1,2,1,0,152,107,22,149,0,0,0,0,3,1,0,1,2,6,0,3,0,5,3,1,0,1,1,0,143,97,109,139,1,0,0,3,0,2,3,1,0,0,2,2,0,0,1,0,0,0,1,0,178,120,148,199,4,0,3,6,14,2,5,3,12,3,0,3,11,0,0,0,13,0,0,16,417,206,184,324,0,3,1,1,3,3,3,4,0,2,1,0,22,5,3,8,1,0,0,1,285,161,28,307,0,0,0,0,0,0,0,0,1,17,0,2,3,8,5,2,0,0,0,3,220,161,170,252,0,1,0,3,3,4,2,0,1,0,0,2,4,1,0,2,1,0,1,0,408,259,206,584,4,0,3,13,26,1,7,0,6,27,4,0,4,0,4,3,2,0,0,0,446,37,11,0,38,5,345,27,8.924350907644463,8.0,4.690252861666555,8.976247564813427,8.0,4.697881830872445,7.484407484407485,6.0,4.226471635627419
b4fb3171-5ce3-43ce-b27f-cedf954862ae,21821,21434,27,21426,205,21819,pass,878,314,414,626,2,0,1,2,12,20,13,13,1,2,1,2,18,3,9,9,2,0,0,1,460,167,23,321,1,2,1,1,12,3,1,3,7,14,2,5,8,21,10,14,1,1,0,0,432,225,256,355,0,2,0,5,17,5,17,6,3,0,2,2,8,0,1,5,3,2,5,21,520,302,480,622,4,2,1,33,18,4,8,6,9,23,3,23,34,2,28,10,10,5,9,47,427,222,345,429,5,3,4,1,3,5,10,7,3,3,4,4,29,8,6,8,8,2,1,5,309,155,15,283,1,1,1,0,8,2,0,2,6,5,0,2,0,0,0,0,0,0,0,0,14,17,12,25,0,0,0,2,0,0,0,1,0,1,4,4,6,4,3,2,0,1,0,3,296,277,323,366,11,4,3,34,35,15,2,11,2,3,0,2,8,1,0,0,20,8,0,27,418,163,256,333,0,0,0,0,7,3,7,5,1,1,0,4,22,2,11,5,1,4,2,2,271,153,9,239,0,1,0,0,5,3,0,0,4,9,2,9,3,4,5,6,0,0,1,3,256,153,169,211,0,2,1,3,10,3,1,3,7,2,1,0,3,2,1,0,0,0,0,4,250,175,305,339,5,1,2,16,29,4,16,11,8,11,3,10,9,0,2,2,5,3,3,36,463,249,273,530,4,2,1,4,5,16,12,20,3,2,1,3,39,8,7,11,1,1,0,4,419,251,13,450,1,2,0,1,3,3,1,3,6,28,0,11,12,11,19,9,3,2,1,2,472,260,329,451,3,3,1,10,7,5,12,7,3,0,3,5,9,5,1,6,10,2,3,3,506,414,472,1024,9,4,10,37,48,18,34,14,10,46,6,2,23,5,26,10,5,5,5,8,418,51,27,2,26,7,572,84,7.97504556287677,7.0,3.9993613346538672,8.06741628690311,7.0,4.0231845336786565,6.435177539223782,5.0,3.2086358282721283
707f312e-c7be-4b16-b812-03867ea21d08,12014,11980,0,11967,174,12014,pass,318,140,191,279,0,0,0,0,1,3,0,4,0,0,1,0,4,0,0,2,1,0,1,0,224,122,18,191,0,2,0,0,0,0,0,1,1,6,0,1,1,5,1,1,0,0,0,2,214,145,184,211,0,0,0,1,6,2,7,0,1,0,1,2,1,0,0,0,0,0,0,3,230,139,216,312,10,0,1,17,2,1,1,0,0,2,0,2,5,0,10,1,2,3,2,13,175,200,222,233,0,1,1,0,1,0,1,1,0,1,0,1,6,5,0,0,0,0,0,2,206,107,6,222,0,0,0,0,2,1,0,1,4,5,1,17,0,0,0,0,0,0,0,0,17,10,10,13,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,165,206,218,324,1,5,1,30,6,3,2,0,1,1,0,0,0,0,2,0,5,1,0,15,224,78,181,151,1,0,0,0,0,0,1,0,0,0,0,0,6,0,9,0,1,0,0,0,166,102,15,135,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,165,110,109,152,0,0,0,2,4,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,144,99,163,188,1,1,0,12,7,1,10,4,0,4,0,3,1,0,1,3,0,1,0,17,198,131,169,250,0,0,0,0,1,3,1,2,1,1,1,0,7,5,2,10,0,0,0,0,241,200,10,372,0,0,0,0,0,0,0,1,0,26,0,10,0,5,0,1,0,1,0,0,237,144,222,224,0,0,0,1,7,2,10,1,0,1,0,0,0,1,0,6,0,0,0,0,225,388,252,668,2,20,3,22,6,1,5,1,2,13,0,1,4,1,4,0,0,0,0,2,128,11,21,1,15,1,345,54,8.681123088493356,7.0,4.424450680705539,8.729690063023396,7.0,4.429780194019233,7.216145833333333,6.0,3.9918732209410126
b0eb6af5-b485-4f07-8a6b-84e063b2c639,1469,1305,0,1286,164,1459,pass,64,23,32,37,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,21,6,0,20,1,1,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,23,14,16,22,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,0,0,0,0,2,42,15,21,37,1,1,0,1,0,0,0,1,0,0,0,4,1,0,2,0,0,0,0,2,20,11,13,23,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,1,0,0,17,5,0,21,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,20,40,1,0,0,3,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,9,28,5,10,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,1,21,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,14,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,12,18,0,0,0,1,3,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,42,9,22,39,0,0,0,1,0,0,1,1,0,1,0,0,4,2,1,0,0,0,0,1,27,17,3,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,21,18,10,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,33,21,59,0,0,0,2,2,0,0,1,1,3,0,0,1,0,0,0,0,2,0,0,28,3,0,0,5,2,38,9,8.96189735614308,7.0,4.773658684892861,9.0935960591133,7.0,4.801933283463551,6.602941176470588,5.0,3.4731732646027833
cbb9c123-4a8a-4484-90f6-f10787f6d38a,6030,5882,0,5882,56,6030,pass,104,35,58,110,0,0,0,0,0,1,1,2,0,0,1,1,3,2,2,1,0,1,0,0,68,59,7,66,1,0,0,0,0,0,0,0,5,0,1,2,1,1,1,1,0,0,1,0,92,50,59,100,0,0,1,1,1,2,4,0,0,0,0,1,0,0,0,0,1,0,1,0,116,81,111,188,3,0,0,10,3,0,0,17,3,3,1,25,5,0,4,14,3,1,2,28,64,67,95,120,1,0,0,0,0,1,1,0,1,0,0,1,1,2,0,0,0,0,0,1,105,55,14,110,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,1,1,12,15,6,14,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,2,0,0,0,0,70,108,114,129,0,1,1,11,5,2,0,3,2,3,0,2,3,3,0,0,7,0,0,14,63,38,69,107,0,0,0,0,3,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,56,61,14,84,0,0,1,0,1,0,0,0,1,3,1,0,0,0,3,1,0,0,0,1,48,66,55,81,0,0,0,2,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,1,74,71,96,118,0,0,0,3,1,3,1,2,0,6,0,1,0,1,0,1,0,2,1,7,73,58,83,160,1,0,1,0,1,1,2,5,0,0,0,0,3,3,1,4,1,0,0,1,113,100,14,172,0,1,0,0,0,0,0,2,1,7,0,1,4,1,4,1,0,1,0,0,122,86,122,160,0,0,0,1,4,1,1,1,0,0,0,0,1,4,0,1,0,0,0,0,126,144,183,437,2,3,0,30,0,5,6,3,0,12,2,3,2,1,0,3,0,1,3,4,50,3,15,4,6,0,316,59,7.8719823189391365,7.0,3.904778776638322,7.942559208200778,7.0,3.9328117275811367,6.089285714285714,5.0,2.5285991725677293
7956854c-c50e-4d58-a62a-c997b93117be,3827,3704,3,3699,34,3827,pass,133,51,81,111,0,1,0,0,2,3,1,3,0,0,0,1,2,1,3,0,0,0,0,0,55,37,4,71,0,0,0,0,0,0,0,1,1,1,0,3,6,4,0,3,0,0,0,0,83,44,50,54,0,1,1,2,6,2,7,0,0,0,0,1,1,0,0,1,0,0,1,3,91,56,59,100,1,0,1,3,0,0,1,2,2,3,0,1,5,1,6,1,1,0,1,2,69,42,61,57,0,0,0,2,1,1,2,1,0,0,3,0,3,0,2,0,0,0,0,0,57,41,4,69,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,61,55,68,84,0,2,2,2,4,2,0,17,0,2,0,2,1,1,0,12,5,0,0,28,81,30,51,47,0,0,0,0,1,0,2,0,0,0,0,0,3,1,4,0,0,3,0,0,60,29,3,41,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,1,0,0,0,0,48,33,28,34,0,0,0,0,1,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1,30,27,35,55,1,0,1,1,6,3,8,2,1,3,0,0,2,0,1,0,1,1,0,6,88,37,52,91,0,0,0,0,3,3,1,1,2,0,0,1,5,3,0,3,0,0,0,1,68,56,1,88,0,0,0,0,0,0,0,1,2,5,0,1,2,1,2,0,1,1,0,2,67,48,54,52,0,0,0,0,2,1,3,1,0,0,0,0,1,2,0,0,0,1,0,0,99,79,67,167,3,1,1,2,15,2,4,1,3,13,2,2,6,0,1,4,3,0,0,2,48,5,12,2,0,0,79,7,7.920454545454546,7.0,3.893419552360681,7.975484606613455,7.0,3.89470489863899,6.8936170212765955,6.0,3.7230394958111646
